itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I96,Ben ordered around Justin.,M,IC1,Ferstl et al.(2010),english,Ben,Justin,ordered around,Justin,Object,No,0.44293096581514063,Object,"Justin reluctantly obeyed, his eyes rolling in exasperation as he followed Ben's instructions.",Object,free
I97,Paul harmed Mike.,M,IC1,Ferstl et al.(2010),english,Paul,Mike,harmed,Mike,Object,No,0.1787211602154195,Object,"Mike was left shaken and confused, unsure of what had triggered the sudden outburst.",Object,free
I98,David astonished Tony.,M,IC1,Ferstl et al.(2010),english,David,Tony,astonished,David,Subject,No,0.27809934653693785,Object,"Tony's eyes widened in surprise as he stumbled backward, nearly tripping over his own feet.",Object,free
I99,Nick bewildered Eric.,M,IC1,Ferstl et al.(2010),english,Nick,Eric,bewildered,Nick,Subject,No,0.3902590895610669,Object,"He stood there, unsure of what to say or do next, as Eric's expression changed from confusion to a mixture of fear and concern.",Subject,free
I100,Steve invigorated Zack.,M,IC1,Ferstl et al.(2010),english,Steve,Zack,invigorated,Z,Object,No,0.3162689805583668,Object,"Steve's enthusiasm was contagious, and it quickly rubbed off on Zack.",Subject,free
I101,Brian tantalized Ben.,M,IC1,Ferstl et al.(2010),english,Brian,Ben,tantalized,Brian,Subject,No,0.3069591754743324,Object,Ben's eyes widened in surprise as he tried to process what had just happened.,Object,free
I102,Frank battled Paul.,M,IC1,Ferstl et al.(2010),english,Frank,Paul,battled,Frank,Subject,No,0.274581332,Object,Their intense fight was interrupted by the sudden arrival of a mysterious figure standing in the shadows.,They,free
I103,Simon hurt David.,M,IC1,Ferstl et al.(2010),english,Simon,David,hurt,David,Object,No,0.13890080984816475,Object,"David's eyes welled up with tears as he stumbled backward, clutching his wounded arm.",Object,free
I104,Justin followed Nick.,M,IC1,Ferstl et al.(2010),english,Justin,Nick,followed,Nick,Object,No,0.22945733933765255,Object,"He had been doing so for several blocks now, trying to stay out of sight.",Ambiguous,free
I105,Mike tormented Brian.,M,IC1,Ferstl et al.(2010),english,Mike,Brian,tormented,Brian,Object,No,0.12217855880602618,Object,Brian struggled to defend himself against Mike's relentless barrage of insults.,Object,free
I106,Tony grazed Frank.,M,IC1,Ferstl et al.(2010),english,Tony,Frank,grazed,Frank,Object,No,0.21941123770754378,Object,"Tony was surprised by the reaction he got from Frank, who suddenly stood up and started walking away.",Subject,free
I107,Eric played Simon.,M,IC1,Ferstl et al.(2010),english,Eric,Simon,played,Simon,Object,Yes,0.511592354,Subject,"He was a master of the game, always one step ahead of his friends.",NA,free
I108,Zack dumbfounded Justin.,M,IC1,Ferstl et al.(2010),english,Zack,Justin,dumbfounded,Justin,Object,No,0.4792592968227221,Object,"Justin's eyes widened in shock as he stumbled backward, nearly knocking over a chair in the process.",Object,free
I109,Ben flattered Mike.,M,IC1,Ferstl et al.(2010),english,Ben,Mike,flattered,Mike,Object,No,0.13068504951114926,Object,Ben couldn't help but notice the genuine smile that spread across Mike's face as he accepted the compliment.,Subject,free
I110,Paul alienated Tony.,M,IC1,Ferstl et al.(2010),english,Paul,Tony,alienated,Tony,Object,No,0.26693900405309884,Object,"Tony's feelings were hurt, and their friendship began to deteriorate.",Object,free
I111,David harassed Eric.,M,IC1,Ferstl et al.(2010),english,David,Eric,harassed,Eric,Object,No,0.045945678,Object,"Eric tried to ignore him, but David's constant teasing was starting to get under his skin.",Object,free
I112,Nick approached Zack.,M,IC1,Ferstl et al.(2010),english,Nick,Zack,approached,Z,Object,No,0.1618407889471503,Object,He had been looking for him everywhere after hearing about the mysterious treasure map that Zack had supposedly found.,Subject,free
I113,Steve beguiled Ben.,M,IC1,Ferstl et al.(2010),english,Steve,Ben,beguiled,Steve,Subject,No,0.4540380046792293,Object,Ben was completely taken in by Steve's charming smile.,Object,free
I114,Brian caressed Paul.,M,IC1,Ferstl et al.(2010),english,Brian,Paul,caressed,Paul,Object,No,0.064780288,Object,His touch sent a shiver down Paul's spine as he looked up at Brian with a mix of surprise and curiosity.,Subject,free
I115,Frank enlivened David.,M,IC1,Ferstl et al.(2010),english,Frank,David,enlivened,David,Object,No,0.050434604,Object,David's dull day at the office was suddenly transformed by Frank's infectious laughter.,Object,free
I116,Simon corrupted Nick.,M,IC1,Ferstl et al.(2010),english,Simon,Nick,corrupted,Nick,Object,No,0.3696111255182663,Object,"This revelation sent shockwaves through the group, causing Emily to question everything she thought she knew about her friends.",NA,free
I117,Justin confounded Steve.,M,IC1,Ferstl et al.(2010),english,Justin,Steve,confounded,Steve,Object,No,0.15335287481709864,Object,Steve was taken aback by Justin's sudden outburst.,Object,free
I118,Mike deserted Frank.,M,IC1,Ferstl et al.(2010),english,Mike,Frank,deserted,Frank,Object,No,0.254182784,Object,"He left town without a word, leaving Frank to wonder if he would ever see his former friend again.",Subject,free
I119,Tony discouraged Simon.,M,IC1,Ferstl et al.(2010),english,Tony,Simon,discouraged,Simon,Object,No,0.074478009,Object,"He had been looking forward to the concert all week, but now his enthusiasm was dampened by Tony's harsh words.",Object,free
I120,Eric tracked Justin.,M,IC1,Ferstl et al.(2010),english,Eric,Justin,tracked,Justin,Object,No,0.2303326260338338,Object,"He had been following him for what felt like hours, trying to figure out why his friend had been acting so suspiciously lately.",Subject,free
I121,Zack startled Mike.,M,IC1,Ferstl et al.(2010),english,Zack,Mike,startled,Z,Subject,No,0.24798404823906237,Object,Mike's eyes widened in surprise as he nearly dropped his coffee.,Object,free
I122,Ben defamed Tony.,M,IC1,Ferstl et al.(2010),english,Ben,Tony,defamed,Tony,Object,No,0.028525556,Object,Tony was devastated by the false accusations.,Object,free
I123,Paul abandoned Eric.,M,IC1,Ferstl et al.(2010),english,Paul,Eric,abandoned,Paul,Subject,No,0.095810912,Object,"He was left to fend for himself in the desolate wilderness, with nothing but the faint memory of their promise to guide him.",Object,free
I124,David courted Zack.,M,IC1,Ferstl et al.(2010),english,David,Zack,courted,Z,Object,No,0.2749264859152605,Object,"However, I need to clarify that the sentence ""David courted Zack"" is quite unusual, as ""courting"" typically refers to the act of seeking to",NA,free
I125,Nick wounded Ben.,M,IC1,Ferstl et al.(2010),english,Nick,Ben,wounded,Ben,Object,No,0.3019667643037598,Object,"Ben stumbled backward, clutching at his side in pain.",Object,free
I126,Steve chilled Paul.,M,IC1,Ferstl et al.(2010),english,Steve,Paul,chilled,Steve,Subject,No,0.3034773010745555,Object,"Steve chilled Paul, and the cold stare sent shivers down his spine.",Object,free
I127,Brian nettled David.,M,IC1,Ferstl et al.(2010),english,Brian,David,nettled,David,Object,Yes,0.6227347677486701,Subject,He had been teasing him about his haircut for the entire morning.,Subject,free
I128,Frank pursued Nick.,M,IC1,Ferstl et al.(2010),english,Frank,Nick,pursued,Nick,Object,No,0.2757209790527608,Object,"Through the crowded streets of New York City, determined to finally confront him about the mysterious events of the past.",Subject,free
I129,Simon dreamed about Steve.,M,IC1,Ferstl et al.(2010),english,Simon,Steve,dreamed about,Steve,Subject,No,0.2668272889831298,Object,He had always been a bit envious of Steve's carefree spirit.,Subject,free
I130,Justin galled Brian.,M,IC1,Ferstl et al.(2010),english,Justin,Brian,galled,Justin,Subject,No,0.24385519644145995,Object,Brian couldn't understand why Justin was being so mean.,Object,free
I131,Mike stimulated Simon.,M,IC1,Ferstl et al.(2010),english,Mike,Simon,stimulated,Mike,Subject,No,0.19782976099697994,Object,Simon looked at Mike with a mixture of confusion and curiosity.,Object,free
I132,Tony affected Justin.,M,IC1,Ferstl et al.(2010),english,Tony,Justin,affected,Justin,Object,No,0.28895710672760594,Object,Tony's words had a profound impact on Justin's decision to pursue a career in the arts.,Subject,free
I133,Eric embraced Mike.,M,IC1,Ferstl et al.(2010),english,Eric,Mike,embraced,Mike,Object,No,0.12311751410889378,Object,Mike's eyes welled up with tears as he reciprocated the hug.,Object,free
I134,Zack fazed Tony.,M,IC1,Ferstl et al.(2010),english,Zack,Tony,fazed,Tony,Object,No,0.18683320036035744,Object,"Tony's eyes widened in surprise as he stumbled backward, tripping over his own feet.",Object,free
I135,Ben debated with Eric.,M,IC1,Ferstl et al.(2010),english,Ben,Eric,debated with,Eric,Object,No,0.19355945194738106,Object,Ben debated with Eric over whose turn it was to buy the pizza.,Subject,free
I136,Paul defied Zack.,M,IC1,Ferstl et al.(2010),english,Paul,Zack,defied,Z,Object,No,0.070359131,Object,"He stood his ground, refusing to back down from the argument they had been having for hours.",Subject,free
I137,David questioned Ben.,M,IC1,Ferstl et al.(2010),english,David,Ben,questioned,David,Subject,No,0.098406421,Object,Ben hesitated before answering.,Object,free
I138,Nick assisted Paul.,M,IC2,Rohde & Kehler (2014),english,Nick,Paul,assisted,Paul,Object,No,0.086049706,Object,Paul was extremely grateful for Nick's help.,Object,free
I139,Steve blames David.,M,IC2,Rohde & Kehler (2014),english,Steve,David,blames,David,Object,No,0.14827394896685187,Object,David denies any wrongdoing.,Object,free
I140,Brian comforted Nick.,M,IC2,Rohde & Kehler (2014),english,Brian,Nick,comforted,Nick,Object,No,0.030127591450914745,Object,"He wrapped his arms around Nick's shoulders, trying to convey a sense of calm in the midst of chaos.",Subject,free
I141,Frank congratulated Steve.,M,IC2,Rohde & Kehler (2014),english,Frank,Steve,congratulated,Steve,Object,No,0.050625297662922696,Object,"Steve smiled and shook Frank's hand, beaming with pride.",Object,free
I142,Simon corrected Brian.,M,IC2,Rohde & Kehler (2014),english,Simon,Brian,corrected,Brian,Object,No,0.1157592336350469,Object,"Brian looked at him sheepishly, realizing he had made a mistake.",Object,free
I143,Justin detests Frank.,M,IC2,Rohde & Kehler (2014),english,Justin,Frank,detests,Frank,Object,No,0.10451291964976661,Object,Justin's distaste for Frank dates back to their high school days.,Subject,free
I144,Mike fears Justin.,M,IC2,Rohde & Kehler (2014),english,Mike,Justin,fears,Justin,Object,No,0.252538623,Object,Justin's intimidating presence at school had made Mike feel anxious for weeks.,Object,free
I145,Tony envies Mike.,M,IC2,Rohde & Kehler (2014),english,Tony,Mike,envies,Mike,Object,No,0.035057272716966535,Object,Mike's newfound success on the basketball court has been the subject of Tony's envy for months.,Object,free
I146,Eric hates Tony.,M,IC2,Rohde & Kehler (2014),english,Eric,Tony,hates,Eric,Subject,No,0.3286727865555957,Object,Eric has been avoiding him at the office for weeks.,Subject,free
I147,Zack helped Eric.,M,IC2,Rohde & Kehler (2014),english,Zack,Eric,helped,Z,Subject,No,0.2030970626463701,Object,Eric was able to finally complete the puzzle.,Object,free
I148,Ben mocked Zack.,M,IC2,Rohde & Kehler (2014),english,Ben,Zack,mocked,Z,Object,No,0.15727005466437613,Object,Zack's face turned bright red with anger.,Object,free
I149,Paul noticed Ben.,M,IC2,Rohde & Kehler (2014),english,Paul,Ben,noticed,Ben,Object,No,0.153175185,Object,"He was sitting on the bench, staring out at the lake with a mixture of sadness and nostalgia in his eyes.",Object,free
I150,David pacified Paul.,M,IC2,Rohde & Kehler (2014),english,David,Paul,pacified,Paul,Object,No,0.10180522018175252,Object,He was visibly relieved that the argument had been resolved.,Ambiguous,free
I151,Nick praised David.,M,IC2,Rohde & Kehler (2014),english,Nick,David,praised,David,Object,No,0.03585459,Object,David beamed with pride as his colleagues nodded in agreement.,Object,free
I152,Steve reproached Nick.,M,IC2,Rohde & Kehler (2014),english,Steve,Nick,reproached,Nick,Object,No,0.035647649533079286,Object,"Nick looked down, his eyes avoiding Steve's angry gaze.",Object,free
I153,Brian scolded Steve.,M,IC2,Rohde & Kehler (2014),english,Brian,Steve,scolded,Steve,Object,No,0.013497085,Object,"Steve looked down, his eyes welling up with tears as he knew he was in trouble.",Object,free
I154,Frank stared at Brian.,M,IC2,Rohde & Kehler (2014),english,Frank,Brian,stared at,Brian,Object,No,0.04176126,Object,"Brian was sitting across from him, sipping his coffee and staring back with an unreadable expression.",Object,free
I155,Simon thanked Frank.,M,IC2,Rohde & Kehler (2014),english,Simon,Frank,thanked,Frank,Object,No,0.15609488040032726,Object,Frank smiled warmly and patted Simon on the back.,Object,free
I156,Justin trusted Simon.,M,IC2,Rohde & Kehler (2014),english,Justin,Simon,trusted,Simon,Object,No,0.13196835658771505,Object,He was one of the few people who had known him since childhood.,Object,free
I157,Mike values Tony.,M,IC2,Rohde & Kehler (2014),english,Mike,Tony,values,Tony,Object,No,0.12644222691835502,Object,Tony has been like a brother to him since they met in college.,Object,free
I158,Tony cuddled Eric.,M,IC2,Ferstl et al.(2010),english,Tony,Eric,cuddled,Eric,Object,No,0.2295129792113958,Object,"Tony's warm gesture surprised Eric, who had been feeling lonely since moving to the new city.",Subject,free
I159,Eric decried Zack.,M,IC2,Ferstl et al.(2010),english,Eric,Zack,decried,Z,Object,No,0.2726584339312652,Object,He felt betrayed by his former best friend's sudden betrayal.,Subject,free
I160,Zack moved Ben.,M,IC2,Ferstl et al.(2010),english,Zack,Ben,moved,Z,Subject,No,0.4424675324460026,Object,to the living room to watch the game.,Subject,free
I161,Ben deprecated Paul.,M,IC2,Ferstl et al.(2010),english,Ben,Paul,deprecated,Paul,Object,No,0.25110253122967663,Object,"Ben's decision shocked Paul, who had always considered him a close friend.",Subject,free
I162,Paul encouraged David.,M,IC2,Ferstl et al.(2010),english,Paul,David,encouraged,David,Object,No,0.057528052,Object,He had been struggling with the decision to pursue a career change.,Object,free
I163,David played with Nick.,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,David,Subject,No,0.20986170793706008,Object,They were laughing and chasing each other around the backyard.,They,free
I164,Nick hit Steve.,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Nick,Subject,No,0.1467278144260204,Object,"Steve stumbled backward, clutching his jaw in pain.",Object,free
I165,Steve reproved Brian.,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Brian,Object,No,0.042330244,Object,"Brian looked down at his feet, his eyes welling up with tears.",Object,free
