itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I169,Justin warned Mike. He,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Justin,Subject,Yes,Subject,0.571938502,might get into trouble if he wasn’t careful.,Object,pronoun
I170,Mike welcomed Eric. He,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Mike,Subject,Yes,Subject,0.988818525,shook his hand warmly and invited him inside.,Subject,pronoun
I171,Tony rebuked Zack. He,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Tony,Subject,Yes,Subject,0.562013843,felt frustrated by Zack's irresponsible behavior.,Subject,pronoun
I172,Eric blessed Ben. He,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Eric,Subject,Yes,Subject,0.7730874,felt grateful for the kind gesture.,Object,pronoun
I173,Zack divorced Paul. He,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Z,Subject,No,Object,0.499992489,struggled to adjust to life on his own.,Object,pronoun
I174,Ben persecuted David. He,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,Ben,Subject,Yes,Subject,0.999980853,felt justified in his actions due to their long-standing rivalry.,Object,pronoun
I175,Paul derided Nick. He,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Paul,Subject,Yes,Subject,0.924139024,mocked him for his poor decision-making.,Subject,pronoun
I176,David wanted Steve. He,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,David,Subject,Yes,Subject,0.851272943,approached him to discuss his feelings.,Subject,pronoun
I177,Nick advised Brian. He,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Nick,Subject,Yes,Subject,0.728669402,should carefully consider all options before making a decision.,Object,pronoun
I178,Steve supported Frank. He,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Steve,Subject,Yes,Subject,0.918096597,valued their friendship deeply.,Subject,pronoun
I179,Brian chastened Simon. He,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,Yes,Subject,0.977021709,regretted his harsh words and sought to make amends.,Subject,pronoun
I180,Frank led Justin. He,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,Subject,0.996753178,guided him through the dense forest carefully.,Subject,pronoun
I181,Simon petted Mike. He,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Simon,Subject,Yes,Subject,0.970661975,seemed to enjoy the affection.,Object,pronoun
I182,Justin admonished Tony. He,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Justin,Subject,Yes,Subject,0.678714888,sternly warned him not to repeat the mistake.,Subject,pronoun
I183,Mike rushed to Zack. He,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Mike,Subject,Yes,Subject,0.999698426,desperately asked if he was okay.,Subject,pronoun
I184,Tony venerated Ben. He,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Tony,Subject,Yes,Subject,0.999963569,deeply admired his wisdom and leadership.,Subject,pronoun
I185,Eric chased Paul. He,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,No,Object,0.924135767,caught up to him quickly.,Subject,pronoun
I186,Zack deplored David. He,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,Z,Subject,No,Object,0.2220804,resented him deeply for the betrayal.,Subject,pronoun
I187,Ben chided Nick. He,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Ben,Subject,Yes,Subject,0.985881054,regretted his harsh words almost immediately.,Subject,pronoun
I188,Paul cautioned Steve. He,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Paul,Subject,Yes,Subject,0.993322773,warned him about the potential risks.,Subject,pronoun
I189,David denounced Brian. He,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,David,Subject,Yes,Subject,0.999642553,claimed that Brian's actions were unacceptable.,Subject,pronoun
I190,Nick escorted Frank. He,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Nick,Subject,Yes,Subject,0.992831108,opened the door for him.,Subject,pronoun
I191,Steve lauded Simon. He,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Steve,Subject,No,Object,0.119199275,admired his dedication to the project.,Subject,pronoun
I192,Brian pardoned Justin. He,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Brian,Subject,Yes,Subject,0.977004633,didn't want to hold a grudge any longer.,Subject,pronoun
I193,Frank disdained Mike. He,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,Yes,Subject,0.99997835,thought Mike was untrustworthy and avoided him whenever possible.,Subject,pronoun
I194,Simon caught Tony. He,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Simon,Subject,Yes,Subject,0.985500236,handed him a towel to dry off.,Subject,pronoun
I195,Justin prosecuted Eric. He,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Justin,Subject,Yes,Subject,0.999790164,argued passionately in court to prove Eric's guilt.,Subject,pronoun
I196,Mike castigated Ben. He,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Mike,Subject,Yes,Subject,0.982009637,felt deeply regretful for his harsh words afterward.,Subject,pronoun
I197,Tony criticized Paul. He,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Tony,Subject,Yes,Subject,0.215536182,argued that Paul's approach was ineffective.,Subject,pronoun
I198,Eric hailed David. He,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,Eric,Subject,Yes,Subject,0.996198383,walked over to greet him with a smile.,ambiguous,pronoun
I199,Zack missed Nick. He,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Z,Subject,Yes,Subject,0.99135599,longed to see his best friend again and catch up on everything they had missed.,Subject,pronoun
I200,Ben visited Steve. He,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Ben,Subject,Yes,Subject,0.98578432,seemed happy to see him.,Object,pronoun
I201,Paul complimented Brian. He,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Paul,Subject,Yes,Subject,0.988920635,appreciated the effort Brian had put into his work.,Subject,pronoun
I202,David grieved Frank. He,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,David,Subject,No,Object,0.998492702,struggled to come to terms with the loss.,Subject,pronoun
I203,Nick protected Simon. He,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Nick,Subject,Yes,Subject,0.988808032,"stood in front of him, shielding him from harm.",Subject,pronoun
I204,Steve relished Justin. He,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Steve,Subject,Yes,Subject,0.99681525,admired his dedication and hardworking nature.,Subject,pronoun
I205,Brian shook Mike. He,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Brian,Subject,Yes,Subject,0.999914103,seemed upset and was trying to get his attention.,Subject,pronoun
I206,Frank accompanied Tony. He,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Frank,Subject,Yes,Subject,0.999931028,was eager to help him with the task at hand.,Subject,pronoun
I207,Simon cheered Eric. He,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Simon,Subject,Yes,Subject,0.999874539,was thrilled to see his friend's success.,Subject,pronoun
I208,Justin saluted Zack. He,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Justin,Subject,Yes,Subject,0.999903495,acknowledged him with a nod of respect.,Object,pronoun
I209,Mike scorned Paul. He,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Mike,Subject,Yes,Subject,0.979327393,refused to acknowledge his efforts.,Subject,pronoun
I210,Tony excused David. He,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,Tony,Subject,Yes,Subject,0.999258902,apologized for the misunderstanding.,ambiguous,pronoun
I211,Eric reprimanded Nick. He,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Eric,Subject,Yes,Subject,0.939834914,warned him not to make the same mistake again.,Subject,pronoun
I213,Ben chastized Brian. He,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Ben,Subject,Yes,Subject,0.981776327,felt frustrated by Brian's behavior.,Subject,pronoun
I214,Paul freed Frank. He,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Paul,Subject,Yes,Subject,0.999057537,was grateful for the help.,Object,pronoun
I216,Nick cherished Justin. He,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Nick,Subject,Yes,Subject,0.939795747,always admired his kindness and unwavering support.,Subject,pronoun
I217,Steve esteemed Mike. He,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Steve,Subject,Yes,Subject,0.996756383,valued his opinions and often sought his advice.,Subject,pronoun
I218,Brian believed Tony. He,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Brian,Subject,No,Object,0.304396135,was convinced by his calm and logical explanation.,Subject,pronoun
I219,Frank worshipped Eric. He,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Frank,Subject,Yes,Subject,0.980643532,was captivated by his charisma and unwavering confidence.,Subject,pronoun
I220,Simon banished Zack. He,M,IC2,Ferstl et al.(2010),english,Simon,Zack,banished,Simon,Subject,Yes,Subject,0.999874181,had grown tired of Zack's constant disruptions.,Subject,pronoun
I221,Justin complemented Ben. He,M,IC2,Ferstl et al.(2010),english,Justin,Ben,complemented,Justin,Subject,Yes,Subject,0.995921155,thanked him for his kind words.,Object,pronoun
I222,Mike abhorred David. He,M,IC2,Ferstl et al.(2010),english,Mike,David,abhorred,Mike,Subject,Yes,Subject,0.474280443,constantly avoided interacting with him.,Subject,pronoun
I223,Tony honoured Nick. He,M,IC2,Ferstl et al.(2010),english,Tony,Nick,honoured,Tony,Subject,Yes,Subject,0.981762543,felt a deep sense of gratitude for his friendship and support.,Object,pronoun
I224,Eric revered Steve. He,M,IC2,Ferstl et al.(2010),english,Eric,Steve,revered,Steve,Object,Yes,Subject,0.499977976,looked up to him as a role model and sought his guidance in difficult situations.,Subject,pronoun
I225,Zack yelled at Brian. He,M,IC2,Ferstl et al.(2010),english,Zack,Brian,yelled at,Z,Subject,No,Object,0.838165075,apologized immediately after realizing his mistake.,ambiguous,pronoun
I226,Ben acclaimed Frank. He,M,IC2,Ferstl et al.(2010),english,Ben,Frank,acclaimed,Ben,Subject,No,Object,0.182416261,was impressed by his talent and dedication.,Subject,pronoun
I227,Paul censured Simon. He,M,IC2,Ferstl et al.(2010),english,Paul,Simon,censured,Paul,Subject,No,Object,0.92405758,was disappointed by his actions.,Subject,pronoun
I228,David ridiculed Justin. He,M,IC2,Ferstl et al.(2010),english,David,Justin,ridiculed,David,Subject,Yes,Subject,0.999873228,mocked him in front of their friends.,Subject,pronoun
I229,Nick reassured Mike. He,M,IC2,Ferstl et al.(2010),english,Nick,Mike,reassured,Nick,Subject,Yes,Subject,0.970523738,understood how stressful the situation had been and wanted to help him through it.,Subject,pronoun
I230,Steve condemned Tony. He,M,IC2,Ferstl et al.(2010),english,Steve,Tony,condemned,Steve,Subject,Yes,Subject,0.997514119,expressed his disappointment in how Tony handled the situation.,Subject,pronoun
I231,Brian answered Eric. He,M,IC2,Ferstl et al.(2010),english,Brian,Eric,answered,Brian,Subject,Yes,Subject,0.997508307,explained the situation calmly and in detail.,Subject,pronoun
I232,Frank toasted Zack. He,M,IC2,Ferstl et al.(2010),english,Frank,Zack,toasted,Frank,Subject,No,Object,0.980549082,raised his glass with a warm smile.,Subject,pronoun
I233,Simon hired Ben. He,M,IC2,Ferstl et al.(2010),english,Simon,Ben,hired,Simon,Subject,Yes,Subject,0.996591191,was impressed by his qualifications.,Subject,pronoun
I234,Justin idolized Paul. He,M,IC2,Ferstl et al.(2010),english,Justin,Paul,idolized,Paul,Object,Yes,Subject,0.981669934,looked up to him as a mentor and sought his advice regularly.,Subject,pronoun
I235,Mike counseled Nick. He,M,IC2,Ferstl et al.(2010),english,Mike,Nick,counseled,Mike,Subject,Yes,Subject,0.948578125,offered advice to help him navigate the situation.,Subject,pronoun
I237,Eric worried about Brian. He,M,IC2,Ferstl et al.(2010),english,Eric,Brian,worried about,Eric,Subject,Yes,Subject,0.996894498,feared that Brian might not be handling the situation well.,Subject,pronoun
I238,Zack celebrated Frank. He,M,IC2,Ferstl et al.(2010),english,Zack,Frank,celebrated,Z,Subject,Yes,Subject,0.99882035,applauded his achievements with enthusiasm.,Subject,pronoun
I239,Ben mourned Simon. He,M,IC2,Ferstl et al.(2010),english,Ben,Simon,mourned,Ben,Subject,Yes,Subject,0.999989317,struggled to find the right words to express his grief.,Subject,pronoun
I240,Paul spanked Justin. He,M,IC2,Ferstl et al.(2010),english,Paul,Justin,spanked,Paul,Subject,Yes,Subject,0.924122534,"apologized afterward, feeling remorseful for his actions.",Subject,pronoun
I241,David dreaded Mike. He,M,IC2,Ferstl et al.(2010),english,David,Mike,dreaded,David,Subject,No,Object,0.43775709,avoided him whenever possible.,Subject,pronoun
I242,Nick guided Tony. He,M,IC2,Ferstl et al.(2010),english,Nick,Tony,guided,Nick,Subject,Yes,Subject,0.939277499,showed him the best route through the forest.,Subject,pronoun
I243,Steve adored Eric. He,M,IC2,Ferstl et al.(2010),english,Steve,Eric,adored,Steve,Subject,No,Object,0.97068534,looked up to him as a role model.,Subject,pronoun
I244,Brian consoled Zack. He,M,IC2,Ferstl et al.(2010),english,Brian,Zack,consoled,Brian,Subject,Yes,Subject,0.99882368,reminded him that everything would eventually get better.,Subject,pronoun
I245,Frank prized Ben. He,M,IC2,Ferstl et al.(2010),english,Frank,Ben,prized,Frank,Subject,Yes,Subject,0.997796265,admired his dedication and work ethic.,Subject,pronoun
I246,Simon distrusted Paul. He,M,IC2,Ferstl et al.(2010),english,Simon,Paul,distrusted,Simon,Subject,Yes,Subject,0.993255142,often questioned his motives and kept a distance.,Subject,pronoun
I247,Justin employed David. He,M,IC2,Ferstl et al.(2010),english,Justin,David,employed,Justin,Subject,Yes,Subject,0.999947239,was confident in David's abilities to handle the project.,Subject,pronoun
I248,Mike punished Steve. He,M,IC2,Ferstl et al.(2010),english,Mike,Steve,punished,Mike,Subject,Yes,Subject,0.962393581,apologized later for being too harsh.,Subject,pronoun
I249,Tony resented Brian. He,M,IC2,Ferstl et al.(2010),english,Tony,Brian,resented,Tony,Subject,No,Object,0.920349998,felt that Brian always took credit for his ideas.,Subject,pronoun
I250,Eric treasured Frank. He,M,IC2,Ferstl et al.(2010),english,Eric,Frank,treasured,Eric,Subject,Yes,Subject,0.993279247,valued their friendship deeply and often went out of his way to show his appreciation.,Subject,pronoun
I251,Zack penalized Simon. He,M,IC2,Ferstl et al.(2010),english,Zack,Simon,penalized,Z,Subject,Yes,Subject,0.999925069,was upset about Simon breaking the rules.,Subject,pronoun
I252,Ben sued Justin. He,M,IC2,Ferstl et al.(2010),english,Ben,Justin,sued,Ben,Subject,Yes,Subject,0.988933575,claimed that Justin had breached their contract.,Subject,pronoun
I253,Paul detested Mike. He,M,IC2,Ferstl et al.(2010),english,Paul,Mike,detested,Paul,Subject,Yes,Subject,0.960133014,avoided speaking to him whenever possible.,Subject,pronoun
I255,Nick loved Eric. He,M,IC2,Ferstl et al.(2010),english,Nick,Eric,loved,Nick,Subject,Yes,Subject,0.437438358,always looked forward to spending time with him.,Subject,pronoun
I256,Steve commended Zack. He,M,IC2,Ferstl et al.(2010),english,Steve,Zack,commended,Steve,Subject,Yes,Subject,0.851786738,appreciated Zack's hard work and dedication.,Subject,pronoun
I257,Brian pitied Ben. He,M,IC2,Ferstl et al.(2010),english,Brian,Ben,pitied,Brian,Subject,Yes,Subject,0.562171443,felt that Ben was going through a difficult time.,Subject,pronoun
I258,Frank applauded Paul. He,M,IC2,Ferstl et al.(2010),english,Frank,Paul,applauded,Frank,Subject,No,Object,0.995915123,was impressed by his performance.,Subject,pronoun
I259,Simon feared David. He,M,IC2,Ferstl et al.(2010),english,Simon,David,feared,Simon,Subject,Yes,Subject,0.944662226,avoided him whenever possible.,Subject,pronoun
I260,Justin fed Nick. He,M,IC2,Ferstl et al.(2010),english,Justin,Nick,fed,Justin,Subject,Yes,Subject,0.992823822,seemed satisfied after eating.,Object,pronoun
I261,Mike loathed Brian. He,M,IC2,Ferstl et al.(2010),english,Mike,Brian,loathed,Mike,Subject,Yes,Subject,0.37725647,refused to speak to him.,Subject,pronoun
I262,Tony rewarded Frank. He,M,IC2,Ferstl et al.(2010),english,Tony,Frank,rewarded,Tony,Subject,Yes,Subject,0.96627972,gave him a generous bonus for his hard work.,Subject,pronoun
I263,Eric appreciated Simon. He,M,IC2,Ferstl et al.(2010),english,Eric,Simon,appreciated,Eric,Subject,No,Object,0.924088115,valued his advice and trusted his judgment.,Subject,pronoun
I264,Zack despised Justin. He,M,IC2,Ferstl et al.(2010),english,Zack,Justin,despised,Z,Subject,Yes,Subject,0.991400871,avoided him whenever possible.,Subject,pronoun
I265,Ben disliked Mike. He,M,IC2,Ferstl et al.(2010),english,Ben,Mike,disliked,Ben,Subject,No,Object,0.991185908,often avoided interacting with him whenever possible.,Subject,pronoun
I266,Paul favoured Tony. He,M,IC2,Ferstl et al.(2010),english,Paul,Tony,favoured,Paul,Subject,Yes,Subject,0.999890264,appreciated his dedication and work ethic.,Subject,pronoun
I267,David hated Eric. He,M,IC2,Ferstl et al.(2010),english,David,Eric,hated,David,Subject,No,Object,0.727898413,always avoided him at social gatherings.,Subject,pronoun
I268,Nick liked Zack. He,M,IC2,Ferstl et al.(2010),english,Nick,Zack,liked,Nick,Subject,Yes,Subject,0.554012381,enjoyed spending time with him and appreciated his sense of humor.,Subject,pronoun
I269,Steve respected Ben. He,M,IC2,Ferstl et al.(2010),english,Steve,Ben,respected,Steve,Subject,No,Object,0.814954169,admired his work ethic and often sought his advice.,Subject,pronoun
I270,Brian admired Paul. He,M,IC2,Ferstl et al.(2010),english,Brian,Paul,admired,Brian,Subject,No,Object,0.962547186,looked up to him for his dedication and leadership.,Subject,pronoun
