itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I157,Mike values Tony. He,M,IC2,Rohde & Kehler (2014),english,Mike,Tony,values,Mike,Subject,Yes,Subject,0.999547437,has been a close friend of Mike's since childhood and often seeks his advice on important matters.,Object,pronoun
I158,Tony cuddled Eric. He,M,IC2,Ferstl et al.(2010),english,Tony,Eric,cuddled,Tony,Subject,Yes,Subject,0.999993999,smiled warmly and wrapped his arms around Tony in return.,Object,pronoun
I159,Eric decried Zack. He,M,IC2,Ferstl et al.(2010),english,Eric,Zack,decried,Eric,Subject,Yes,Subject,0.99998954,felt that Zack's actions were completely unjustified and deserved to be called out in front of their colleagues.,Object,pronoun
I160,Zack moved Ben. He,M,IC2,Ferstl et al.(2010),english,Zack,Ben,moved,Z,Subject,Yes,Subject,0.999323735,was very careful not to wake him up since Ben had been sleeping for only a few hours.,Subject,pronoun
I161,Ben deprecated Paul. He,M,IC2,Ferstl et al.(2010),english,Ben,Paul,deprecated,Ben,Subject,Yes,Subject,0.998890575,felt that Paul's behavior was unacceptable and needed to be addressed immediately.,Subject,pronoun
I162,Paul encouraged David. He,M,IC2,Ferstl et al.(2010),english,Paul,David,encouraged,Paul,Subject,Yes,Subject,0.999116362,was grateful for the kind words and felt more confident in his abilities afterwards.,Object,pronoun
I163,David played with Nick. He,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,David,Subject,Yes,Subject,0.999998926,was happy to have a new friend to hang out with during the summer break.,Ambiguous,pronoun
I164,Nick hit Steve. He,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Nick,Subject,Yes,Subject,0.999999066,was furious and immediately swung back at Nick.,Object,pronoun
I165,Steve reproved Brian. He,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Steve,Subject,Yes,Subject,0.999368523,was taken aback by the harsh words and immediately became defensive.,Object,pronoun
I166,Brian forgot Frank. He,M,IC2,Ferstl et al.(2010),english,Brian,Frank,forgot,Brian,Subject,Yes,Subject,0.999943035,"had been trying to recall his friend's name all evening, but it just wouldn't come to him.",Subject,pronoun
I167,Frank exalted Simon. He,M,IC2,Ferstl et al.(2010),english,Frank,Simon,exalted,Frank,Subject,No,Object,0.224961395,"was a brilliant artist, and Frank had always admired his work.",Object,pronoun
I168,Simon instructed Justin. He,M,IC2,Ferstl et al.(2010),english,Simon,Justin,instructed,Simon,Subject,Yes,Subject,0.999642396,was to meet him at the old warehouse at midnight with the package.,Ambiguous,pronoun
I169,Justin warned Mike. He,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Justin,Subject,Yes,Subject,0.999967801,was going to regret not listening to the advice about the investment opportunity.,Object,pronoun
I170,Mike welcomed Eric. He,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Mike,Subject,Yes,Subject,0.999992129,was an old friend from college who had just moved back into town.,Object,pronoun
I171,Tony rebuked Zack. He,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Tony,Subject,Yes,Subject,0.999695628,felt a pang of guilt for speaking so harshly to his younger brother.,Subject,pronoun
I172,Eric blessed Ben. He,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Eric,Subject,Yes,Subject,0.999966288,was grateful for the kind gesture and smiled warmly at Eric.,Object,pronoun
I173,Zack divorced Paul. He,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Z,Subject,Yes,Subject,0.999989803,later moved to a new city to start his life over.,Ambiguous,pronoun
I174,Ben persecuted David. He,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,Ben,Subject,Yes,Subject,0.999998904,felt a deep sense of guilt and regret for his actions towards his former friend.,Subject,pronoun
I175,Paul derided Nick. He,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Paul,Subject,Yes,Subject,0.999954149,was taken aback by the harsh criticism and responded defensively.,Object,pronoun
I176,David wanted Steve. He,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,David,Subject,Yes,Subject,0.999994583,to join him for a game of basketball at the local park.,NA,pronoun
I177,Nick advised Brian. He,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Nick,Subject,Yes,Subject,0.999981484,should be careful when driving on the highway tonight because of the heavy rain.,Object,pronoun
I178,Steve supported Frank. He,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Steve,Subject,Yes,Subject,0.999989904,was grateful for the help and returned the favor a few weeks later.,Object,pronoun
I179,Brian chastened Simon. He,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,Yes,Subject,0.917720427,felt a pang of guilt for having spoken so harshly to his younger brother.,Subject,pronoun
I180,Frank led Justin. He,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,Subject,0.99999738,was impressed by the route Frank had chosen for their hike.,Object,pronoun
I181,Simon petted Mike. He,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Simon,Subject,Yes,Subject,0.999889044,"was surprised by how soft Mike's fur was, and Mike began to purr contentedly under his touch.",Subject,pronoun
I182,Justin admonished Tony. He,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Justin,Subject,Yes,Subject,0.999948534,was taken aback by the sudden reprimand and looked down in embarrassment.,Object,pronoun
I183,Mike rushed to Zack. He,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Mike,Subject,Yes,Subject,0.999985357,was relieved to see that his friend was okay after the accident.,Subject,pronoun
I184,Tony venerated Ben. He,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Tony,Subject,Yes,Subject,0.999932319,was his childhood hero and the reason he became interested in music.,Object,pronoun
I185,Eric chased Paul. He,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,Yes,Subject,0.999998661,ran quickly around the corner to catch up to him.,Subject,pronoun
I186,Zack deplored David. He,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,Z,Subject,Yes,Subject,0.997078125,felt that David's actions were completely unacceptable and had let everyone down.,Subject,pronoun
I187,Ben chided Nick. He,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Ben,Subject,Yes,Subject,0.999963502,felt a pang of guilt for speaking so harshly to his friend.,Subject,pronoun
I188,Paul cautioned Steve. He,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Paul,Subject,Yes,Subject,0.999978416,was being overly reckless with the expensive equipment and needed to slow down immediately.,Object,pronoun
I189,David denounced Brian. He,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,David,Subject,Yes,Subject,0.999959555,was furious about the way Brian had betrayed his trust and immediately ended their business partnership.,Subject,pronoun
I190,Nick escorted Frank. He,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Nick,Subject,Yes,Subject,0.999992326,"was very quiet during the entire walk, not saying a word to Nick about their destination.",Object,pronoun
I191,Steve lauded Simon. He,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Steve,Subject,Yes,Subject,0.97197451,was grateful for the recognition and smiled warmly in response.,Object,pronoun
I192,Brian pardoned Justin. He,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Brian,Subject,Yes,Subject,0.999905078,"immediately left the room, looking relieved that the argument had finally been resolved.",Object,pronoun
I193,Frank disdained Mike. He,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,Yes,Subject,0.999598022,thought Mike's behavior was completely unacceptable and refused to have anything to do with him.,Subject,pronoun
I194,Simon caught Tony. He,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Simon,Subject,Yes,Subject,0.999996236,"was taken aback by the sudden movement and stumbled backward, losing his balance.",Object,pronoun
I195,Justin prosecuted Eric. He,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Justin,Subject,Yes,Subject,0.999998792,was subsequently promoted to a higher position in the district attorney's office for his outstanding work on the case.,Subject,pronoun
I196,Mike castigated Ben. He,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Mike,Subject,Yes,Subject,0.999967677,felt a pang of guilt for speaking so harshly to his usually affable friend.,Subject,pronoun
I197,Tony criticized Paul. He,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Tony,Subject,Yes,Subject,0.999919351,felt that Paul's behavior was unacceptable and needed to be addressed immediately.,Subject,pronoun
I198,Eric hailed David. He,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,Eric,Subject,Yes,Subject,0.999886416,"was surprised to see his old friend standing on the corner, waving enthusiastically at him.",Object,pronoun
I199,Zack missed Nick. He,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Z,Subject,Yes,Subject,0.999941498,had been trying to reach him all day to discuss their plans for the upcoming weekend.,Subject,pronoun
I200,Ben visited Steve. He,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Ben,Subject,Yes,Subject,0.99999577,was surprised to find that Steve had recently moved to a new house.,Subject,pronoun
I201,Paul complimented Brian. He,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Paul,Subject,Yes,Subject,0.99695081,was pleased by the kind words and smiled in response.,Object,pronoun
I202,David grieved Frank. He,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,David,Subject,Yes,Subject,0.999289799,felt a deep sense of loss and regret for not being able to reconcile with him before his passing.,Subject,pronoun
I203,Nick protected Simon. He,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Nick,Subject,Yes,Subject,0.999978161,"was grateful for the intervention, as the situation had started to escalate out of control.",Object,pronoun
I204,Steve relished Justin. He,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Steve,Subject,Yes,Subject,0.999938202,was a bit surprised by Steve's sudden interest in his culinary skills.,Object,pronoun
I205,Brian shook Mike. He,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Brian,Subject,Yes,Subject,0.999926698,"was taken aback by the sudden movement and stumbled backward, almost losing his balance.",Object,pronoun
I206,Frank accompanied Tony. He,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Frank,Subject,Yes,Subject,0.999555367,was going to help him move into his new apartment that weekend.,Ambiguous,pronoun
I207,Simon cheered Eric. He,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Simon,Subject,Yes,Subject,0.999866464,was thrilled to see his friend finally win the championship game after years of hard work and dedication.,Subject,pronoun
I208,Justin saluted Zack. He,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Justin,Subject,Yes,Subject,0.999919764,"returned the gesture with a nod and a slight smile, acknowledging Justin's respect.",Object,pronoun
I209,Mike scorned Paul. He,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Mike,Subject,Yes,Subject,0.999996545,thought that Paul's behavior was completely unacceptable and deserved the harsh criticism he received.,Subject,pronoun
I210,Tony excused David. He,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,Tony,Subject,Yes,Subject,0.909875425,"then turned to address the rest of the group, trying to move the conversation forward.",Subject,pronoun
I211,Eric reprimanded Nick. He,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Eric,Subject,Yes,Subject,0.99982616,"felt a pang of guilt for his actions, but tried to maintain a defiant tone in response to the scolding.",Object,pronoun
I213,Ben chastized Brian. He,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Ben,Subject,Yes,Subject,0.999946537,"felt embarrassed and looked down at his feet, unable to meet Ben's disapproving gaze.",Object,pronoun
I214,Paul freed Frank. He,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Paul,Subject,Yes,Subject,0.999915852,then turned to help the others who were still trapped.,Subject,pronoun
I216,Nick cherished Justin. He,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Nick,Subject,Yes,Subject,0.999783615,had been his best friend since childhood and was always there for him through thick and thin.,Object,pronoun
I217,Steve esteemed Mike. He,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Steve,Subject,Yes,Subject,0.998271443,was not only his business partner but also his closest friend.,Object,pronoun
I218,Brian believed Tony. He,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Brian,Subject,Yes,Subject,0.999977891,"was a trustworthy person and always told the truth, so Brian had no reason to doubt him.",Object,pronoun
I219,Frank worshipped Eric. He,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Eric,Object,Yes,Subject,0.999829532,"was his idol, and Frank sought to emulate him in every way possible.",Object,pronoun
I220,Simon banished Zack. He,M,IC2,Ferstl et al.(2010),english,Simon,Zack,banished,Simon,Subject,Yes,Subject,0.999987828,was relieved to have some peace and quiet in the house again.,Subject,pronoun
I221,Justin complemented Ben. He,M,IC2,Ferstl et al.(2010),english,Justin,Ben,complemented,Justin,Subject,Yes,Subject,0.869086553,was thrilled to have received such kind words from his friend.,NA,pronoun
I222,Mike abhorred David. He,M,IC2,Ferstl et al.(2010),english,Mike,David,abhorred,Mike,Subject,Yes,Subject,0.999981908,avoided him at all social gatherings and tried to limit their interactions to a bare minimum.,Subject,pronoun
I223,Tony honoured Nick. He,M,IC2,Ferstl et al.(2010),english,Tony,Nick,honoured,Tony,Subject,Yes,Subject,0.999951147,was touched by the kind gesture and felt grateful for their long-standing friendship.,Object,pronoun
I224,Eric revered Steve. He,M,IC2,Ferstl et al.(2010),english,Eric,Steve,revered,Eric,Subject,Yes,Subject,0.997479259,was his childhood hero and the reason Eric had become interested in music in the first place.,Object,pronoun
I225,Zack yelled at Brian. He,M,IC2,Ferstl et al.(2010),english,Zack,Brian,yelled at,Z,Subject,Yes,Subject,0.999996335,was furious that Brian had broken his favorite video game controller again.,Subject,pronoun
I226,Ben acclaimed Frank. He,M,IC2,Ferstl et al.(2010),english,Ben,Frank,acclaimed,Ben,Subject,Yes,Subject,0.962324072,was known for his exceptional ability to recognize talent and had been a long-time mentor to many successful individuals in the industry.,Subject,pronoun
I227,Paul censured Simon. He,M,IC2,Ferstl et al.(2010),english,Paul,Simon,censured,Paul,Subject,Yes,Subject,0.997480314,felt a pang of guilt for speaking so harshly to his friend.,Subject,pronoun
I228,David ridiculed Justin. He,M,IC2,Ferstl et al.(2010),english,David,Justin,ridiculed,David,Subject,Yes,Subject,0.999992779,felt embarrassed and tried to defend himself against the mocking comments.,Object,pronoun
I229,Nick reassured Mike. He,M,IC2,Ferstl et al.(2010),english,Nick,Mike,reassured,Nick,Subject,Yes,Subject,0.99990345,told him that everything would be okay and that they would figure out a solution together.,Subject,pronoun
I230,Steve condemned Tony. He,M,IC2,Ferstl et al.(2010),english,Steve,Tony,condemned,Steve,Subject,Yes,Subject,0.999893396,felt that Tony's actions were completely unacceptable and deserved the harsh criticism.,Subject,pronoun
I231,Brian answered Eric. He,M,IC2,Ferstl et al.(2010),english,Brian,Eric,answered,Brian,Subject,Yes,Subject,0.999990407,was surprised by the response and decided to ask another question.,Object,pronoun
