itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I176,David wanted Steve. He,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,Steve,Object,No,1.41E-08,Object,needed Steve's help to finish the project on time.,Subject,pronoun
I177,Nick advised Brian. He,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Nick,Subject,No,0.001192454,Object,needed to follow the advice carefully to improve his situation.,Object,pronoun
I178,Steve supported Frank. He,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Frank,Object,No,1.20E-09,Object,was always there to offer help and encouragement whenever Frank needed it.,Subject,pronoun
I179,Brian chastened Simon. He,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,No,4.92E-06,Object,"felt a mix of shame and relief, knowing he had been pushed to acknowledge his mistakes.",Object,pronoun
I180,Frank led Justin. He,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,0.624895498,Subject,was determined to guide Justin through the challenging situation.,Subject,pronoun
I181,Simon petted Mike. He,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Simon,Subject,No,2.20E-08,Object,"stroked his hair gently, making sure to be comforting.",Subject,pronoun
I182,Justin admonished Tony. He,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Justin,Subject,No,0.208325471,Object,was clearly upset about the mistake Tony had made and wanted him to be more careful in the future.,Subject,pronoun
I183,Mike rushed to Zack. He,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Z,Object,No,4.68E-07,Object,reached out his hand to help Zack up from where he had fallen.,Subject,pronoun
I184,Tony venerated Ben. He,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Ben,Object,No,6.66E-11,Object,was always looking up to Ben for guidance and inspiration.,Subject,pronoun
I185,Eric chased Paul. He,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,No,0.00097942,Object,was determined to catch up with him.,Subject,pronoun
I186,Zack deplored David. He,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,Z,Subject,No,2.87E-08,Object,was always critical of David's choices and found it hard to offer support or praise.,Subject,pronoun
I187,Ben chided Nick. He,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Ben,Subject,Yes,0.863040742,Subject,was clearly frustrated with Nick's actions and wanted him to understand the seriousness of the situation.,Subject,pronoun
I188,Paul cautioned Steve. He,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Paul,Subject,No,0.009883457,Object,needed to be more careful with sensitive information in the future.,Object,pronoun
I189,David denounced Brian. He,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,David,Subject,No,0.043158331,Object,"was very firm in his stance, leaving no room for misunderstanding.",Subject,pronoun
I190,Nick escorted Frank. He,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Nick,Subject,No,2.61E-07,Object,"walked beside Frank, ensuring he was comfortable and oriented to his surroundings.",Subject,pronoun
I191,Steve lauded Simon. He,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Steve,Subject,No,2.41E-10,Object,was clearly very proud of Simon's achievements.,Subject,pronoun
I192,Brian pardoned Justin. He,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Brian,Subject,No,0.005881219,Object,was grateful for the forgiveness and promised to do better in the future.,Object,pronoun
I193,Frank disdained Mike. He,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,No,4.43E-07,Object,thought Mike's opinions were often misguided and lacked depth.,Subject,pronoun
I194,Simon caught Tony. He,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Simon,Subject,No,0.006568977,Object,"held him tightly, making sure not to let go.",Subject,pronoun
I195,Justin prosecuted Eric. He,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Justin,Subject,No,0.000838017,Object,was determined to see justice served.,Subject,pronoun
I196,Mike castigated Ben. He,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Mike,Subject,No,0.004909877,Object,was very upset about the mistake Ben had made.,Subject,pronoun
I197,Tony criticized Paul. He,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Tony,Subject,No,1.55E-06,Object,was not happy with Paul's approach to the project.,Subject,pronoun
I198,Eric hailed David. He,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,Eric,Subject,No,8.15E-10,Object,was excited to see his old friend.,Subject,pronoun
I199,Zack missed Nick. He,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Nick,Object,No,2.49E-09,Object,wondered if Nick was doing okay and thought about the good times they shared together.,Subject,pronoun
I200,Ben visited Steve. He,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Steve,Object,No,1.63E-05,Object,visited him to discuss their upcoming project.,Subject,pronoun
I201,Paul complimented Brian. He,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Brian,Object,No,3.94E-06,Object,was always quick to acknowledge others' achievements.,Subject,pronoun
I202,David grieved Frank. He,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,Frank,Object,No,4.94E-08,Object,missed him deeply since Frank's passing and found solace in their shared memories.,Subject,pronoun
I203,Nick protected Simon. He,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Nick,Subject,No,5.45E-08,Object,"made sure to stay between Simon and any potential threats, keeping a watchful eye on their surroundings.",Subject,pronoun
I204,Steve relished Justin. He,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Justin,Object,No,1.49E-08,Object,"was always eager to collaborate with him on projects, knowing Justin's innovative ideas would lead to great success.",Subject,pronoun
I205,Brian shook Mike. He,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Brian,Subject,No,6.42E-05,Object,was trying to wake him up gently.,Subject,pronoun
I206,Frank accompanied Tony. He,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Tony,Object,No,1.72E-09,Object,was always there to support his friend in any endeavor.,Subject,pronoun
I207,Simon cheered Eric. He,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Simon,Subject,No,1.50E-06,Object,was clearly delighted to see his friend succeed in his presentation.,Subject,pronoun
I208,Justin saluted Zack. He,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Justin,Subject,No,9.42E-08,Object,returned the salute with equal respect.,Object,pronoun
I209,Mike scorned Paul. He,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Mike,Subject,No,0.019186392,Object,was convinced that Paul's actions were completely unjustified.,Subject,pronoun
I210,Tony excused David. He,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,Tony,Subject,No,1.96E-11,Object,must have had a good reason for being late.,Object,pronoun
I211,Eric reprimanded Nick. He,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Eric,Subject,No,0.013741132,Object,was clearly upset about the mistake Nick had made and wanted to ensure it wouldn't happen again.,Subject,pronoun
I213,Ben chastized Brian. He,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Ben,Subject,No,0.00338601,Object,was very upset about the mistake Brian had made and wanted to make sure it wouldn't happen again.,Subject,pronoun
I214,Paul freed Frank. He,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Paul,Subject,No,1.08E-09,Object,was grateful for his freedom and promised to never take it for granted.,Object,pronoun
I216,Nick cherished Justin. He,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Nick,Subject,No,4.81E-10,Object,"was always there for him, supporting him through thick and thin.",Subject,pronoun
I217,Steve esteemed Mike. He,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Mike,Object,No,3.86E-10,Object,was always quick to praise Mike's contributions and efforts.,Subject,pronoun
I218,Brian believed Tony. He,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Tony,Object,No,2.78E-08,Object,was relieved that Tony had finally opened up about what happened.,Subject,pronoun
I219,Frank worshipped Eric. He,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Eric,Object,No,3.23E-13,Object,was always looking up to him as a role model and mentor.,Subject,pronoun
I220,Simon banished Zack. He,M,IC2,Ferstl et al.(2010),english,Simon,Zack,banished,Simon,Subject,Yes,0.761837632,Subject,was no longer welcome in Simon's home.,Object,pronoun
I221,Justin complemented Ben. He,M,IC2,Ferstl et al.(2010),english,Justin,Ben,complemented,Justin,Subject,No,0.001226619,Object,was always quick to notice and appreciate Ben's efforts.,Subject,pronoun
I222,Mike abhorred David. He,M,IC2,Ferstl et al.(2010),english,Mike,David,abhorred,Mike,Subject,No,3.53E-09,Object,couldn't stand being in the same room with him.,Subject,pronoun
I223,Tony honoured Nick. He,M,IC2,Ferstl et al.(2010),english,Tony,Nick,honoured,Tony,Subject,No,5.55E-08,Object,was very grateful for the recognition and felt a stronger bond with Tony as a result.,Object,pronoun
I224,Eric revered Steve. He,M,IC2,Ferstl et al.(2010),english,Eric,Steve,revered,Steve,Object,No,9.18E-13,Object,was always looking up to him as a role model and mentor.,Subject,pronoun
I225,Zack yelled at Brian. He,M,IC2,Ferstl et al.(2010),english,Zack,Brian,yelled at,Z,Subject,No,0.053431877,Object,was really upset about the mistake Brian made.,Subject,pronoun
I226,Ben acclaimed Frank. He,M,IC2,Ferstl et al.(2010),english,Ben,Frank,acclaimed,Ben,Subject,No,7.96E-08,Object,was very proud of his achievements and the recognition he received.,Subject,pronoun
I227,Paul censured Simon. He,M,IC2,Ferstl et al.(2010),english,Paul,Simon,censured,Paul,Subject,No,2.14E-07,Object,was not pleased with Simon's actions and made it clear that such behavior would not be tolerated.,Subject,pronoun
I228,David ridiculed Justin. He,M,IC2,Ferstl et al.(2010),english,David,Justin,ridiculed,David,Subject,Yes,0.523693416,Subject,was not happy about the mean comments directed at him.,Object,pronoun
I229,Nick reassured Mike. He,M,IC2,Ferstl et al.(2010),english,Nick,Mike,reassured,Nick,Subject,No,5.95E-06,Object,explained that everything would be okay and that they had a plan to handle the situation.,Subject,pronoun
I230,Steve condemned Tony. He,M,IC2,Ferstl et al.(2010),english,Steve,Tony,condemned,Steve,Subject,No,1.05E-07,Object,was furious about the mistake Tony had made and felt it was unforgivable.,Subject,pronoun
I231,Brian answered Eric. He,M,IC2,Ferstl et al.(2010),english,Brian,Eric,answered,Brian,Subject,No,0.117420643,Object,confirmed he would help with the project.,Subject,pronoun
I232,Frank toasted Zack. He,M,IC2,Ferstl et al.(2010),english,Frank,Zack,toasted,Frank,Subject,No,0.002579441,Object,raised his glass in celebration.,Subject,pronoun
I233,Simon hired Ben. He,M,IC2,Ferstl et al.(2010),english,Simon,Ben,hired,Simon,Subject,No,0.000120746,Object,was very relieved to have some help with his project.,Subject,pronoun
I234,Justin idolized Paul. He,M,IC2,Ferstl et al.(2010),english,Justin,Paul,idolized,Paul,Object,No,1.01E-11,Object,looked up to him as a role model and strived to emulate his qualities and achievements.,Subject,pronoun
I235,Mike counseled Nick. He,M,IC2,Ferstl et al.(2010),english,Mike,Nick,counseled,Mike,Subject,No,0.001002122,Object,had been a great help to Nick throughout his struggles.,Subject,pronoun
I237,Eric worried about Brian. He,M,IC2,Ferstl et al.(2010),english,Eric,Brian,worried about,Brian,Object,No,1.64E-08,Object,wasn't sure how to help his friend who had been acting withdrawn and sad lately.,Subject,pronoun
I238,Zack celebrated Frank. He,M,IC2,Ferstl et al.(2010),english,Zack,Frank,celebrated,Frank,Object,No,9.20E-10,Object,"threw a surprise party for him at his favorite restaurant, inviting all of their close friends and family to join in on the festivities.",Subject,pronoun
I239,Ben mourned Simon. He,M,IC2,Ferstl et al.(2010),english,Ben,Simon,mourned,Simon,Object,No,4.26E-07,Object,"had been his closest friend for years, and the loss was deeply felt.",Object,pronoun
I240,Paul spanked Justin. He,M,IC2,Ferstl et al.(2010),english,Paul,Justin,spanked,Paul,Subject,No,1.46E-05,Object,was trying to discipline him for breaking the rules they had set.,Subject,pronoun
I241,David dreaded Mike. He,M,IC2,Ferstl et al.(2010),english,David,Mike,dreaded,Mike,Object,No,5.49E-07,Object,"was always on edge whenever Mike was around, never sure what might set him off.",Subject,pronoun
I242,Nick guided Tony. He,M,IC2,Ferstl et al.(2010),english,Nick,Tony,guided,Nick,Subject,No,0.000907084,Object,was very experienced and knew exactly where they needed to go.,Subject,pronoun
I243,Steve adored Eric. He,M,IC2,Ferstl et al.(2010),english,Steve,Eric,adored,Eric,Object,No,6.25E-12,Object,was always looking for new ways to show his affection and support.,Subject,pronoun
I244,Brian consoled Zack. He,M,IC2,Ferstl et al.(2010),english,Brian,Zack,consoled,Brian,Subject,Yes,0.72060641,Subject,was clearly upset and needed someone to talk to.,Object,pronoun
I245,Frank prized Ben. He,M,IC2,Ferstl et al.(2010),english,Frank,Ben,prized,Frank,Subject,No,2.90E-07,Object,was always looking out for him and supporting him in all his endeavors.,Subject,pronoun
I246,Simon distrusted Paul. He,M,IC2,Ferstl et al.(2010),english,Simon,Paul,distrusted,Simon,Subject,No,6.86E-09,Object,thought Paul was not to be trusted with important decisions.,Subject,pronoun
I247,Justin employed David. He,M,IC2,Ferstl et al.(2010),english,Justin,David,employed,Justin,Subject,No,0.001107786,Object,was very pleased with David's work so far.,Subject,pronoun
I248,Mike punished Steve. He,M,IC2,Ferstl et al.(2010),english,Mike,Steve,punished,Mike,Subject,No,2.43E-06,Object,was determined to make sure that Steve understood the seriousness of his actions.,Subject,pronoun
I249,Tony resented Brian. He,M,IC2,Ferstl et al.(2010),english,Tony,Brian,resented,Brian,Object,No,7.44E-08,Object,felt that Brian constantly overshadowed his achievements at work and within their social circle.,Subject,pronoun
I250,Eric treasured Frank. He,M,IC2,Ferstl et al.(2010),english,Eric,Frank,treasured,Frank,Object,No,1.45E-09,Object,"was always there for Eric, offering support and understanding through thick and thin.",Object,pronoun
I251,Zack penalized Simon. He,M,IC2,Ferstl et al.(2010),english,Zack,Simon,penalized,Z,Subject,No,0.015806208,Object,was not happy about Simon's violation of the rules.,Subject,pronoun
I252,Ben sued Justin. He,M,IC2,Ferstl et al.(2010),english,Ben,Justin,sued,Ben,Subject,No,0.468973952,Object,decided to take legal action after several unsuccessful attempts to resolve the issue amicably.,Subject,pronoun
I253,Paul detested Mike. He,M,IC2,Ferstl et al.(2010),english,Paul,Mike,detested,Paul,Subject,No,2.36E-07,Object,"avoided him at all costs, making sure to keep a wide berth whenever he knew Mike would be around.",Subject,pronoun
I255,Nick loved Eric. He,M,IC2,Ferstl et al.(2010),english,Nick,Eric,loved,Nick,Subject,No,7.85E-10,Object,was always looking for ways to show his affection and support.,Subject,pronoun
I256,Steve commended Zack. He,M,IC2,Ferstl et al.(2010),english,Steve,Zack,commended,Z,Object,No,1.01E-08,Object,was very proud of Zack's hard work and dedication.,Subject,pronoun
I257,Brian pitied Ben. He,M,IC2,Ferstl et al.(2010),english,Brian,Ben,pitied,Brian,Subject,No,0.000125923,Object,felt sorry for the challenges Ben was facing.,Subject,pronoun
I258,Frank applauded Paul. He,M,IC2,Ferstl et al.(2010),english,Frank,Paul,applauded,Paul,Object,No,2.19E-10,Object,was very proud of Paul's achievement.,Subject,pronoun
I259,Simon feared David. He,M,IC2,Ferstl et al.(2010),english,Simon,David,feared,David,Object,No,9.84E-09,Object,"was always cautious around him, never knowing what might set him off.",Subject,pronoun
I260,Justin fed Nick. He,M,IC2,Ferstl et al.(2010),english,Justin,Nick,fed,Justin,Subject,No,1.14E-08,Object,was grateful for the meal.,Object,pronoun
I261,Mike loathed Brian. He,M,IC2,Ferstl et al.(2010),english,Mike,Brian,loathed,Mike,Subject,No,9.77E-09,Object,"avoided him at all costs, making sure to keep a wide berth whenever he knew Brian would be around.",Subject,pronoun
